50;"varras {@fi}";"latt {@et}";"fonál {@hu}";"barrulet {@en}";"streep {@nl}";"Leiste {@de}";"sträng bjälkvis {@sv}";"streng {@nb}";"streng {@nn}";"vandret streng {@da}";"láréttur strengur {@is}";"siūlas {@lt}";"pavediensija {@lv}";;;"barrula {@la}";"trangla {@it}";"burelle {@fr}";"burela {@es}";"burela {@ca}";"burela {@pt}";;"pręga {@pl}";;;;"letva {@hr}";"летва {@sr}";;"нитяной пояс {@ru}";;"нитяна балка {@uk}";"Q1815803"
52;"riuku {@fi}";"Pfahlleiste {@et}";"szál {@hu}";"endorse {@en}";"staak {@nl}";"Stab {@de}";"sträng stolpvis {@sv}";"vertikal streng {@nb}";"vertikal streng {@nn}";"streng {@da}";"lóðréttur strengur {@is}";;"pavedienpālis {@lv}";;;"vacerrula {@la}";"verghetta {@it}";"vergette {@fr}";"vergueta {@es}";"vergueta {@ca}";"vergueta {@pt}";;"drąg {@pl}";;;"ščitov trak {@sl}";"štap {@hr}";"штап {@sr}";;"нитяной столб {@ru}";;"нитяний стовп {@uk}";"Q4009960"
54;"kavennettu palkki {@fi}";"kaldvarras {@et}";"harántszalag {@hu}";"bendlet {@en}";"versmalde schuinbalk {@nl}";"Schrägleiste {@de}";"smal balk {@sv}";;;;;;"labā šaurspāre {@lv}";;;"taeniola {@la}";"cotissa {@it}";"cotice {@fr}";"cotiza {@es}";"cotissa {@ca}";"cotica {@pt}";;;;;;"vrpca {@hr}";"врпца {@sr}";;"узкая перевязь справа {@ru}";;"вузький перев'яз справа {@uk}";"Q3695907"
56;"kavennettu vastapalkki {@fi}";"kaldvarras vasakult {@et}";"balharánt keskeny-pólya {@hu}";"bendlet sinister {@en}";"versmalde linkerschuinbalk {@nl}";"Schräglinksleiste {@de}";"smal ginbalk {@sv}";;;;;;"kreisā šaurspāre {@lv}";;;"vitta angusta {@la}";"traversa {@it}";"cotice en barre {@fr}";"contracotiza {@es}";"llista {@ca}";"cotica em contrabanda {@pt}";;;;;;"povez {@hr}";"повез {@sr}";;"узкая перевязь слева {@ru}";;"вузький перев'яз зліва {@uk}";"Q53673472"
57;"polviorsi {@fi}";"sarikas {@et}";"szarufa {@hu}";"chevron {@en}";"keper {@nl}";"Sparren {@de}";"sparre {@sv}";"sparre {@nb}";"sparre {@nn}";"sparre {@da}";"sparre {@is}";"gegnė {@lt}";"ševrons {@lv}";;"σιρίτι {@el}";"cantherius {@la}";"scaglione {@it}";"chevron {@fr}";"cabrio {@es}";"xebró {@ca}";"asna {@pt}";"căprior {@ro}";"krokiew {@pl}";"krokev {@cs}";"krokva {@sk}";"škarnica {@sl}";"rog {@hr}";"шеврон {@sr}";"шеврон {@bg}";"стропило {@ru}";"кроквы {@be}";"кроква {@uk}";"Q1348031"
58;"polvivarras {@fi}";"väike sarikas {@et}";"félszélességű szarufa {@hu}";"chevronel {@en}";"versmalde keper {@nl}";"Sparrenleiste {@de}";"smal sparre {@sv}";;;;;;"šaurševrons {@lv}";;;"tigillum {@la}";"scaglionetto {@it}";"étai {@fr}";"estaye {@es}";"xebronet {@ca}";"estay {@pt}";;"krokiew wycieńczoną {@pl}";;;;"ševronel {@hr}";"шевронел {@sr}";;"подпора {@ru}";;"підпора {@uk}";"Q53672950"
59;"lakio {@fi}";"päis {@et}";"pajzsfő {@hu}";"chief {@en}";"schildhoofd {@nl}";"Schildhaupt {@de}";"ginstam {@sv}";"skjoldhode {@nb}";"skjoldhovud {@nn}";"skjoldhoved {@da}";"skjaldhöfuð {@is}";"skydo galva {@lt}";"galva {@lv}";;"πάνω λορίδα {@el}";"caput {@la}";"capo {@it}";"chef {@fr}";"jefe {@es}";"cap {@ca}";"chefe {@pt}";"şef {@ro}";"głowica {@pl}";"hlava štítu {@cs}";"hlava {@sk}";"ščitovo čelo {@sl}";"vrh {@hr}";"врх {@sr}";"глава {@bg}";"глава {@ru}";"чало {@be}";"глава {@uk}";"Q1475346"
60;"kavennettu {@fi}";"deminutiivne {@et}";"kicsinyítő {@hu}";"narrowed {@en}";"versmald {@nl}";"verschmälert {@de}";"smal {@sv}";"smal {@nb}";"smal {@nn}";"smal {@da}";"grannur {@is}";"mažybinis {@lt}";"šaurais {@lv}";;;"angustus {@la}";"in divisa {@it}";"nillé {@fr}";"reducida {@es}";"estreta {@ca}";"diminuído {@pt}";"diminuat {@ro}";"zwężany {@pl}";"zúžené {@cs}";;;;;;"суженный {@ru}";"диминутив {@be}";"звужений {@uk}";
61;"tyviö {@fi}";"vapitüvi {@et}";"pajzstalp {@hu}";"point {@en}";"schildvoet {@nl}";"Schildfuß {@de}";"stam {@sv}";"skjoldfot {@nb}";"skjoldfot {@nn}";"skjoldfod {@da}";"skjaldfótur {@is}";"papėdė {@lt}";"pēdā {@lv}";;;"scuti pes {@la}";"campagna {@it}";"champagne {@fr}";"campaña {@es}";"peu {@ca}";"campanha {@pt}";"talpa {@ro}";"podstawa {@pl}";"pata štítu {@cs}";"päta {@sk}";;"podnožje {@hr}";"подножје {@sr}";;"оконечность {@ru}";"падножжа {@be}";"база {@uk}";"Q643584"
62;"Heraldiikan ontologia {@fi}";"Heraldika ontoloogia {@et}";"Ontológia a címertan {@hu}";"Ontology of Heraldry {@en}";"Ontologie voor heraldiek {@nl}";"Ontologie für Heraldik {@de}";"Heraldikens ontologi {@sv}";"Ontologi av heraldikk {@nb}";"Ontologi av heraldikk {@nn}";"Ontologi af heraldik {@da}";"Verufræði fyrir skjaldarmerki {@is}";"Heraldikos ontologija {@lt}";"Heraldikas ontoloģija {@lv}";"Ontologjia e heraldika {@sq}";"Οντολογία της εραλδικής {@el}";"Ontologia heraldica {@la}";"Ontologia di araldica {@it}";"Ontologie héraldique {@fr}";"Ontología de la heráldica {@es}";"Ontologia de l'heràldica {@ca}";"Ontologia da heráldica {@pt}";"Ontologie heraldică {@ro}";"Ontologia heraldyki {@pl}";"Ontologie heraldiky {@cs}";"Ontológia heraldiky {@sk}";"Ontologija heraldike {@sl}";"Ontologija heraldike {@hr}";"Онтологија хералдике {@sr}";"Онтология на хералдиката {@bg}";"Онтология геральдики {@ru}";"Анталогія геральдыкі {@be}";"Онтологія геральдики {@uk}";
63;"pieli {@fi}";"piit {@et}";"oldal {@hu}";"flanche {@en}";"flank {@nl}";"Flanke {@de}";"post {@sv}";"flanke {@nb}";;"dexter flanke {@da}";"klofinn dexter {@is}";"dešinysis šonas {@lt}";"sāns {@lv}";;;"latus dextrum {@la}";"fianco destro {@it}";"flanc dextre {@fr}";"flanco adiestrado {@es}";"flanc destre {@ca}";"flanco direito {@pt}";"flancul destru {@ro}";"pobocznica {@pl}";"pravý bok štítu {@cs}";;;"desni bok {@hr}";"десни бок {@sr}";;"правый боковик {@ru}";;"правий бічник {@uk}";"Q1427111"
64;"vastapieli {@fi}";"vastaspiit {@et}";"bal oldal {@hu}";"flanche sinister {@en}";"linkerflank {@nl}";"linke Flanke {@de}";"ginpost {@sv}";"venstre flanke {@nb}";;"sinister flanke {@da}";"klofinn sinister {@is}";"kairysis šonas {@lt}";"kreisais sāns {@lv}";;;"latus sinistrum {@la}";"fianco sinistro {@it}";"flanc senestre {@fr}";"flanco siniestrado {@es}";"flanc sinestre {@ca}";"flanco esquerdo {@pt}";"flancul senestru {@ro}";"pobocznica lewa {@pl}";"levý bok štítu {@cs}";;;"lijevi bok {@hr}";"леви бок {@sr}";;"левый боковик {@ru}";;"лівий бічник {@uk}";
65;"risti {@fi}";"rist {@et}";"kereszt {@hu}";"cross {@en}";"kruis {@nl}";"Kreuz {@de}";"kors {@sv}";"gjennomgående kors {@nb}";"gjennomgåande kross {@nn}";"kors {@da}";"kross {@is}";"kryžius {@lt}";"krusts {@lv}";"kryqi {@sq}";"σταυρός {@el}";"crux {@la}";"croce {@it}";"croix {@fr}";"cruz {@es}";"creu {@ca}";"cruz {@pt}";"cruce {@ro}";"krzyż {@pl}";"kříž {@cs}";"kríž {@sk}";"prečni križ {@sl}";"križ {@hr}";"крст {@sr}";"кръст {@bg}";"крест {@ru}";"крыж {@be}";"хрест {@uk}";"Q1107393"
66;"vinoristi {@fi}";"kaldrist {@et}";"andráskereszt {@hu}";"saltire {@en}";"schuinkruis {@nl}";"Andreaskreuz {@de}";"andreaskors {@sv}";"andreaskors {@nb}";"andreaskross {@nn}";"andreaskors {@da}";"andrésarkross {@is}";"įžambusis kryžius {@lt}";"šķērskrusts {@lv}";;"σταυρός του αγ. Ανδρέα {@el}";"crux decussata {@la}";"decusse {@it}";"sautoir {@fr}";"sotuer {@es}";"sautor {@ca}";"aspa {@pt}";"crucea sfântului Andrei {@ro}";"krzyż skośny {@pl}";"ondřejský kříž {@cs}";"ondrejský kríž {@sk}";"Andrejev križ {@sl}";"kosi križ {@hr}";"крст св. Андреја {@sr}";"салтир {@bg}";"косой крест {@ru}";"касы крыж {@be}";"косий хрест {@uk}";"Q201960"
67;"haaruristi {@fi}";"harkrist {@et}";"ágas {@hu}";"pall {@en}";"gaffel {@nl}";"Deichsel {@de}";"gaffelkors {@sv}";"gaffelkors {@nb}";"gaffelkross {@nn}";"gaffelkors {@da}";"gaffalkross {@is}";"dvišakis {@lt}";"dīsele {@lv}";;"ύψιλον {@el}";"gabalus {@la}";"pergola {@it}";"pairle {@fr}";"perla {@es}";"perla {@ca}";"perle {@pt}";"furca {@ro}";"rosocha {@pl}";"vidlice {@cs}";"vidlicový kríž {@sk}";"ojnični križ {@sl}";"rudo {@hr}";"рачва {@sr}";"вила {@bg}";"вилообразный крест {@ru}";"вілападобны крыж {@be}";"вилоподібний хрест {@uk}";"Q2298133"
69;"muuriankkuri {@fi}";"müüriankur {@et}";"falhorgony {@hu}";"wall anchor {@en}";"muuranker {@nl}";"Maueranker {@de}";"murankare {@sv}";"muranker {@nb}";"muranker {@nn}";"muranker {@da}";"múrakkeri {@is}";;"mūrenkurs {@lv}";;;"uncus muralis {@la}";"ferro di muro {@it}";"anille {@fr}";"anilla {@es}";"anella {@ca}";"anel {@pt}";"inel {@ro}";"kotew {@pl}";;;;;;;"анкер для крепления балки к стене {@ru}";;;"Q3743215"
70;"viikate {@fi}";"vikat {@et}";"kasza {@hu}";"scythe {@en}";"zeis {@nl}";"Sense {@de}";"lie {@sv}";"ljå {@nb}";"ljå {@nn}";"le {@da}";"orf og ljár {@is}";"dalgis {@lt}";"izkapts {@lv}";"kosa {@sq}";"κόσα {@el}";"falx {@la}";"falce {@it}";"faux {@fr}";"guadaña {@es}";"dalla {@ca}";"falso {@pt}";"coasă {@ro}";"kosa {@pl}";"kosa {@cs}";"kosa {@sk}";"kosa {@sl}";"kosa {@hr}";"коса {@sr}";"коса {@bg}";"коса {@ru}";"каса {@be}";"коса {@uk}";"Q3738545"
72;"ristissä {@fi}";"ristamisi {@et}";"harántosan keresztbe téve {@hu}";"in saltire {@en}";"schuingekruist {@nl}";"schräggekreuzt {@de}";"i kors {@sv}";"krysslagt {@nb}";"i kross {@nn}";"krydslagte {@da}";;;"sakrustoti {@lv}";;;"in decussim {@la}";"passato in decusse {@it}";"passé en sautoir {@fr}";"en sotuer {@es}";"en aspa {@ca}";"em sautor {@pt}";;"w krzyż skośny {@pl}";"zkřížený {@cs}";"skrížený {@sk}";"prekrižan {@sl}";;;;"накрест {@ru}";;"навхрест {@uk}";"Q11982255"
73;"karhu {@fi}";"karu {@et}";"medve {@hu}";"bear {@en}";"beer {@nl}";"Bär {@de}";"björn {@sv}";"bjørn {@nb}";"bjørn {@nn}";"bjørn {@da}";"bjarndýr {@is}";"lokys {@lt}";"lāču {@lv}";"ariu {@sq}";"αρκούδα {@el}";"ursus {@la}";"orso {@it}";"ours {@fr}";"oso {@es}";"ós {@ca}";"urso {@pt}";"urs {@ro}";"niedźwiedź {@pl}";"medvěd {@cs}";"medveď {@sk}";"medved {@sl}";"medvjedi {@hr}";"медвед {@sr}";"мечка {@bg}";"медведь {@ru}";"мядзведзевыя {@be}";"ведмідь {@uk}";"Q1019010"
75;"tynnyri {@fi}";"tünn {@et}";"hordó {@hu}";"tun {@en}";"vat {@nl}";"Fass {@de}";"tunna {@sv}";"tønne {@nb}";"tønne {@nn}";"tønde {@da}";"tunna {@is}";"statinė {@lt}";"tunna {@lv}";"fuçi {@sq}";"βαρέλι {@el}";"cadus {@la}";"botte {@it}";"baril {@fr}";"barril {@es}";"bóta {@ca}";"barril {@pt}";"butoi {@ro}";"beczka {@pl}";"sud {@cs}";"sud {@sk}";"sod {@sl}";"bačva {@hr}";"бачва {@sr}";"бъчва {@bg}";"бочка {@ru}";"бочка {@be}";"бочка {@uk}";"Q4086070"
76;"varukset {@fi}";"manused {@et}";"karmos {@hu}";"armed {@en}";"gewapend {@nl}";"bewehrt {@de}";"beväring {@sv}";"bevæpning {@nb}";"væpning {@nn}";"bevæbning {@da}";;"armuotas {@lt}";;;;"armatus {@la}";"armato {@it}";"armé [animal] {@fr}";"armado [animal] {@es}";"armat [animal] {@ca}";"armado {@pt}";"armat {@ro}";"oręż {@pl}";"zbroj {@cs}";"zbroj {@sk}";;;;;"с вооружением другого цвета {@ru}";"ўзброены {@be}";"з озброєнням іншого кольору {@uk}";"Q852529"
77;"liekki {@fi}";"leek {@et}";"láng {@hu}";"flame {@en}";"vlam {@nl}";"Flamme {@de}";"flamma {@sv}";"flamme {@nb}";"flamme {@nn}";"flamme {@da}";"logi {@is}";"liepsna {@lt}";"liesma {@lv}";"flakë {@sq}";"φλόγα {@el}";"flamma {@la}";"fiamma {@it}";"flamme {@fr}";"llama {@es}";"flama {@ca}";"chama {@pt}";"flacără {@ro}";"płomień {@pl}";"plamen {@cs}";"plameň {@sk}";"plamen {@sl}";"plamen {@hr}";"пламен {@sr}";"пламъка {@bg}";"пламя {@ru}";"полымя {@be}";"полум'я {@uk}";"Q60455096"
78;"kala {@fi}";"kala {@et}";"hal {@hu}";"fish {@en}";"vis {@nl}";"Fisch {@de}";"fisk {@sv}";"fisk {@nb}";"fisk {@nn}";"fisk {@da}";"fiskur {@is}";"žuvis {@lt}";"zivs {@lv}";"peshk {@sq}";"ιχθύς {@el}";"piscis {@la}";"pesce {@it}";"poisson {@fr}";"pez {@es}";"peix {@ca}";"peixe {@pt}";"pește {@ro}";"ryba {@pl}";"ryba {@cs}";"ryba {@sk}";"ribe {@sl}";"riba {@hr}";"риба {@sr}";"риба {@bg}";"рыба {@ru}";"рыба {@be}";"риба {@uk}";"Q1419683"
79;"muuri {@fi}";"müür {@et}";"fal {@hu}";"wall {@en}";"muur {@nl}";"Mauer {@de}";"mur {@sv}";"mur {@nb}";"mur {@nn}";"mur {@da}";"veggur {@is}";"atitvara {@lt}";"mūris {@lv}";"mur {@sq}";"τοίχος {@el}";"murus {@la}";"muro {@it}";"mur {@fr}";"muralla {@es}";"muralla {@ca}";"muro {@pt}";"zid {@ro}";"mur {@pl}";"zeď {@cs}";"stena {@sk}";"stena {@sl}";"zid {@hr}";"зид {@sr}";"стена {@bg}";"стена {@ru}";"сцяна {@be}";"стіна {@uk}";"Q1910983"
80;"jakamaton {@fi}";;;"unpartitioned {@en}";"onverdeeld {@nl}";"ungeteilt {@de}";"odelt {@sv}";;;;;;;;;"indivisus {@la}";"non partizionato {@it}";"non partitionné {@fr}";"sin particionar {@es}";;;;;;;;;;;;;;
81;"lehdet {@fi}";"lehed {@et}";"leveles {@hu}";"foliated {@en}";"gebladerd {@nl}";"beblättert {@de}";"bladen {@sv}";;;"bladbesat {@da}";;;;;;"foliatus {@la}";"fogliato {@it}";"feuillé {@fr}";"hojado {@es}";"fullat {@ca}";"folhado {@pt}";;"listy {@pl}";;;;;;;"с листьями другого цвета {@ru}";;"з листям іншого кольору {@uk}";
82;"myllynkivi {@fi}";"veskikivi {@et}";"malomkő {@hu}";"millstone {@en}";"molensteen {@nl}";"Mühlstein {@de}";"kvarnsten {@sv}";"møllestein {@nb}";"møllestein {@nn}";"møllesten {@da}";"kvarnarsteinn {@is}";"girnos {@lt}";"dzirnakmens {@lv}";"mokër {@sq}";"μυλόπετρα {@el}";"lapis molaris {@la}";"macina {@it}";"meule à grains {@fr}";"muela de molino {@es}";"mola nadillada {@ca}";"mó de moinho {@pt}";"piatră de moară {@ro}";"kamień młyński {@pl}";"mlýnský kámen {@cs}";"mlynský kameň {@sk}";"mlinski kamen {@sl}";"žrvanj {@hr}";"жрвањ {@sr}";"воденичен камък {@bg}";"жёрнов {@ru}";"жарон {@be}";"жорна {@uk}";"Q3860189"
84;"aura {@fi}";"ader {@et}";"eke {@hu}";"plough {@en}";"ploeg {@nl}";"Pflug {@de}";"plog {@sv}";"plog {@nb}";"plog {@nn}";"plov {@da}";"plógur {@is}";"plūgas {@lt}";"arkls {@lv}";"parmenda {@sq}";"άροτρο {@el}";"aratrum {@la}";"aratro {@it}";"charrue {@fr}";"arado {@es}";"arada {@ca}";"arado {@pt}";"plug {@ro}";"pług {@pl}";"pluh {@cs}";"pluh {@sk}";"plug {@sl}";"plug {@hr}";"плуг {@sr}";"плуг {@bg}";"плуг {@ru}";"плуг {@be}";"плуг {@uk}";"Q47459710"
85;"lokki {@fi}";"kajakas {@et}";"sirály {@hu}";"seagull {@en}";"meeuw {@nl}";"Möwe {@de}";"mås {@sv}";"måke {@nb}";"måse {@nn}";"måge {@da}";"máfur {@is}";"kiras {@lt}";"kaija {@lv}";"pulëbardhë {@sq}";"γλάρος {@el}";"larus {@la}";"gabbiano {@it}";"mouette {@fr}";"gaviota {@es}";"gavina {@ca}";"gaivota {@pt}";"pescăruș de mare {@ro}";"mewa {@pl}";"racek {@cs}";"čajka {@sk}";"galeb {@sl}";"galeb {@hr}";"галеб {@sr}";"чайка {@bg}";"чайка {@ru}";"чайка {@be}";"мартин {@uk}";"Q3756399"
86;"polvikoro {@fi}";;"gallérosztás {@hu}";"per chevron [line] {@en}";"kepergewijs {@nl}";;"sparrsnitt {@sv}";"sparresnitt {@nb}";;"sparresnit {@da}";;"gegniškas {@lt}";"ševrona veidā {@lv}";;;"cantheriatus {@la}";"in scaglione [linea] {@it}";"en chevron [ligne] {@fr}";"en cabrio [línea] {@es}";"en xebró [línia] {@ca}";"em cabria [linha] {@pt}";;;"řez hrotitý {@cs}";;;;;;"угловидное {@ru}";;;
87;"vene {@fi}";"paat {@et}";"csónak {@hu}";"boat {@en}";"boot {@nl}";"Boot {@de}";"båt {@sv}";"båt {@nb}";"båt {@nn}";"båd {@da}";"bátur {@is}";"valtis {@lt}";"laiva {@lv}";"barkë {@sq}";"λέμβος {@el}";"navicula {@la}";"barca {@it}";"bateau {@fr}";"navicella {@es}";"barca {@ca}";"barco {@pt}";"barcă {@ro}";"łódź {@pl}";"člun {@cs}";"čln {@sk}";"čoln {@sl}";"čamac {@hr}";"чамац {@sr}";"лодка {@bg}";"лодка {@ru}";"лодка {@be}";"човен {@uk}";
88;"purjeet {@fi}";"purjed {@et}";"vitorlás {@hu}";"habillé [sails] {@en}";"met zeil {@nl}";"mit Segel {@de}";"med segel {@sv}";"med seil {@nb}";"med segl {@nn}";"med sejl {@da}";"með segl {@is}";;;;"πανιά {@el}";"cum vela {@la}";"velato {@it}";"voilé {@fr}";"envelado {@es}";"envelat {@ca}";;;"żagle {@pl}";;;;;;;"с парусами другого цвета {@ru}";;"з вітрилами іншого кольору {@uk}";
89;"airo {@fi}";"aer {@et}";"evezős {@hu}";"oar {@en}";"riem {@nl}";"Riemen {@de}";"åra {@sv}";"åre {@nb}";"åre {@nn}";"åre {@da}";"ár {@is}";"irklas {@lt}";"airis {@lv}";"rrem {@sq}";"κουπί {@el}";"remus {@la}";"remo {@it}";"rame {@fr}";"remo {@es}";"rem {@ca}";"remo {@pt}";"vâslă {@ro}";"wiosło {@pl}";"veslo {@cs}";"veslo {@sk}";"veslo {@sl}";"veslo {@hr}";"весло {@sr}";"весло {@bg}";"весло {@ru}";"вясло {@be}";"весло {@uk}";"Q58149246"
90;"apilanlehti {@fi}";"ristikuleht {@et}";"lóherelevél {@hu}";"cloverleaf {@en}";"klaverblad {@nl}";"Kleeblatt {@de}";"klöverblad {@sv}";"kløverblad {@nb}";"kløverlauv {@nn}";"kløverblad {@da}";"smáriblað {@is}";"dobilų lapų {@lt}";"āboliņš lapas {@lv}";"gjethe tërfili {@sq}";"τριφυλλιού {@el}";"trifolii folium {@la}";"foglia di trifoglio {@it}";"feuille de trèfle {@fr}";"hoja de trébol {@es}";"full de trèvol {@ca}";"folha de trevo {@pt}";"frunza de trifoi {@ro}";"liść koniczyny {@pl}";"list jetele {@cs}";"list ďateliny {@sk}";"listi detelje {@sl}";"list djetelina {@hr}";"лист детелина {@sr}";;"клеверный лист {@ru}";"трыліснік {@be}";;"Q1490368"
91;"hevosenkenkä {@fi}";"hobuseraud {@et}";"patkó {@hu}";"horseshoe {@en}";"hoefijzer {@nl}";"Hufeisen {@de}";"hästsko {@sv}";"hestesko {@nb}";"hestesko {@nn}";"hestesko {@da}";"skeifa {@is}";"pasaga {@lt}";"zirga pakavs {@lv}";"patkua {@sq}";"πέταλο {@el}";"solea ferrea {@la}";"ferro di cavallo {@it}";"fer à cheval {@fr}";"herradura {@es}";"ferradura {@ca}";"ferradura {@pt}";"potcoavă {@ro}";"podkowa {@pl}";"podkova {@cs}";"podkova {@sk}";"podkve {@sl}";"potkova {@hr}";"потковица {@sr}";"подкова {@bg}";"подкова {@ru}";"падкова {@be}";"підкова {@uk}";"Q1634010"
92;"kruunu {@fi}";"kroon {@et}";"korona {@hu}";"crown {@en}";"kroon {@nl}";"Krone {@de}";"krona {@sv}";"krone {@nb}";"krone {@nn}";"krone {@da}";"kóróna {@is}";"karūna {@lt}";"kronis {@lv}";"kurorë {@sq}";"στέμμα {@el}";"corona {@la}";"corona {@it}";"couronne {@fr}";"corona {@es}";"corona {@ca}";"coroa {@pt}";"coroană {@ro}";"korona {@pl}";"koruna {@cs}";"koruna {@sk}";"krona {@sl}";"kruna {@hr}";"круна {@sr}";"корона {@bg}";"корона {@ru}";"карона {@be}";"корона {@uk}";"Q908430"
93;"miekka {@fi}";"mõõk {@et}";"kard {@hu}";"sword {@en}";"zwaard {@nl}";"Schwert {@de}";"svärd {@sv}";"sverd {@nb}";"sverd {@nn}";"sværd {@da}";"sverð {@is}";"kalavijas {@lt}";"zobenu {@lv}";"shpatë {@sq}";"σπαθί {@el}";"gladius {@la}";"spada {@it}";"épée {@fr}";"espada {@es}";"espasa {@ca}";"espada {@pt}";"spadă {@ro}";"miecz {@pl}";"meč {@cs}";"meč {@sk}";"meč {@sl}";"mač {@hr}";"мач {@sr}";"меча {@bg}";"меч {@ru}";"меч {@be}";"меч {@uk}";"Q1382857"
94;"kaksoispolvikoro {@fi}";"kaksiksariklõige {@et}";"sarkos {@hu}";;;;;;;;;;;;;"dupliciter cantheriatus {@la}";"troncato inchiavato {@it}";;"centellado {@es}";"centellat {@ca}";;;;;;;;;;;;;
95;"rengas {@fi}";"võru {@et}";"gyűrű {@hu}";"annulet {@en}";"ring {@nl}";"Ring {@de}";"ring {@sv}";"ring {@nb}";"ring {@nn}";"ring {@da}";"hringur {@is}";;"ciclamors {@lv}";;;"anulus {@la}";"anello {@it}";"anneau {@fr}";"anillo {@es}";"ciclamor {@ca}";"anel {@pt}";;"toczenica {@pl}";"kroužek {@cs}";"krúžok {@sk}";;;;;"цикламор {@ru}";;"цикламор {@uk}";
96;"kuha {@fi}";"koha {@et}";"fogassüllő {@hu}";"zander {@en}";"zandbaars {@nl}";"Zander {@de}";"gös {@sv}";"gjørs {@nb}";"gjørs {@nn}";"sandart {@da}";;"starkis {@lt}";"zandarta {@lv}";"sandër {@sq}";"ποταμολάβρακο {@el}";"lucioperca {@la}";"lucioperca {@it}";"sandre {@fr}";"lucioperca {@es}";"sander {@ca}";"lúcio-perca {@pt}";"șalău {@ro}";"sandacz {@pl}";"candát {@cs}";"zubáč {@sk}";"smuč {@sl}";"smuđ {@hr}";"смуђ {@sr}";"бяла риба {@bg}";"судак {@ru}";"судак {@be}";"судак {@uk}";"Q3838973"
